Task ID,LLM,Success,Solution length,Spec ratio,Specification length,Language,Benchmark,Run ID
VH0150,gpt-5-mini,0,0,0.0,963,verus,humaneval,bvukkvms
VH0148,gpt-5-mini,0,5250,1.3874207188160677,3784,verus,humaneval,bvukkvms
VH0146,gpt-5-mini,0,3589,2.3596318211702827,1521,verus,humaneval,bvukkvms
VH0149,gpt-5-mini,0,2528,2.283649503161698,1107,verus,humaneval,bvukkvms
VH0151,gpt-5-mini,0,2210,1.9927862939585212,1109,verus,humaneval,bvukkvms
VH0152,gpt-5-mini,0,1740,3.702127659574468,470,verus,humaneval,bvukkvms
VH0153,gpt-5-mini,0,3861,2.9860788863109047,1293,verus,humaneval,bvukkvms
VH0156,gpt-5-mini,0,1698,1.779874213836478,954,verus,humaneval,bvukkvms
VH0154,gpt-5-mini,0,2271,2.2619521912350598,1004,verus,humaneval,bvukkvms
VH0155,gpt-5-mini,0,3910,3.207547169811321,1219,verus,humaneval,bvukkvms
VH0157,gpt-5-mini,0,3523,2.0189111747851003,1745,verus,humaneval,bvukkvms
VH0159,gpt-5-mini,0,1507,2.3769716088328074,634,verus,humaneval,bvukkvms
VH0158,gpt-5-mini,0,1542,2.0396825396825395,756,verus,humaneval,bvukkvms
VH0163,gpt-5-mini,1,621,1.3018867924528301,477,verus,humaneval,bvukkvms
VH0160,gpt-5-mini,0,2735,2.258464079273328,1211,verus,humaneval,bvukkvms
VH0162,gpt-5-mini,0,1371,1.7398477157360406,788,verus,humaneval,bvukkvms
VH0161,gpt-5-mini,0,3463,3.1741521539871678,1091,verus,humaneval,bvukkvms
VV0182,gpt-5-mini,0,1804,2.766871165644172,652,verus,verina,jischiqe
VV0090,gpt-5-mini,1,971,2.6972222222222224,360,verus,verina,jischiqe
VV0142,gpt-5-mini,0,1174,2.311023622047244,508,verus,verina,jischiqe
VV0038,gpt-5-mini,1,1454,3.3892773892773893,429,verus,verina,jischiqe
VV0152,gpt-5-mini,1,663,1.6053268765133173,413,verus,verina,jischiqe
VV0073,gpt-5-mini,1,581,1.3387096774193548,434,verus,verina,jischiqe
VV0176,gpt-5-mini,1,679,1.7868421052631578,380,verus,verina,jischiqe
VV0079,gpt-5-mini,0,1668,1.9786476868327403,843,verus,verina,jischiqe
VV0063,gpt-5-mini,0,2549,3.3539473684210526,760,verus,verina,jischiqe
VV0166,gpt-5-mini,0,1341,2.6660039761431413,503,verus,verina,jischiqe
VV0029,gpt-5-mini,0,1200,3.3333333333333335,360,verus,verina,jischiqe
VV0099,gpt-5-mini,0,924,2.595505617977528,356,verus,verina,jischiqe
VV0089,gpt-5-mini,0,1635,3.690744920993228,443,verus,verina,jischiqe
VV0106,gpt-5-mini,0,545,1.8600682593856654,293,verus,verina,jischiqe
VV0124,gpt-5-mini,0,1170,2.7790973871733966,421,verus,verina,jischiqe
VV0041,gpt-5-mini,0,3711,7.00188679245283,530,verus,verina,jischiqe
VV0116,gpt-5-mini,0,1016,1.7762237762237763,572,verus,verina,jischiqe
VV0098,gpt-5-mini,0,694,2.5144927536231885,276,verus,verina,jischiqe
VV0135,gpt-5-mini,1,706,2.1011904761904763,336,verus,verina,jischiqe
VV0042,gpt-5-mini,0,1284,3.4986376021798367,367,verus,verina,jischiqe
VV0088,gpt-5-mini,1,497,1.4747774480712166,337,verus,verina,jischiqe
VV0052,gpt-5-mini,0,2415,3.767550702028081,641,verus,verina,jischiqe
VV0030,gpt-5-mini,0,4865,3.9552845528455283,1230,verus,verina,jischiqe
VV0117,gpt-5-mini,0,1936,2.8180494905385736,687,verus,verina,jischiqe
VV0091,gpt-5-mini,0,753,2.4448051948051948,308,verus,verina,jischiqe
VV0125,gpt-5-mini,0,2322,1.8326756116811365,1267,verus,verina,jischiqe
VV0005,gpt-5-mini,0,1579,2.119463087248322,745,verus,verina,jischiqe
VV0183,gpt-5-mini,0,1318,2.7631027253668763,477,verus,verina,jischiqe
VV0080,gpt-5-mini,0,5079,10.806382978723404,470,verus,verina,jischiqe
VV0037,gpt-5-mini,1,672,1.7409326424870466,386,verus,verina,jischiqe
VV0107,gpt-5-mini,0,7635,4.480633802816901,1704,verus,verina,jischiqe
VV0153,gpt-5-mini,0,1168,2.6666666666666665,438,verus,verina,jischiqe
VV0177,gpt-5-mini,0,1691,3.7164835164835166,455,verus,verina,jischiqe
VV0167,gpt-5-mini,0,2313,5.520286396181384,419,verus,verina,jischiqe
VV0143,gpt-5-mini,0,2973,4.842019543973941,614,verus,verina,jischiqe
VV0064,gpt-5-mini,0,1814,4.604060913705584,394,verus,verina,jischiqe
VV0040,gpt-5-mini,1,1115,2.926509186351706,381,verus,verina,jischiqe
VV0016,gpt-5-mini,0,1457,3.5278450363196128,413,verus,verina,jischiqe
VV0050,gpt-5-mini,0,1391,2.2044374009508716,631,verus,verina,jischiqe
VV0148,gpt-5-mini,1,990,2.3970944309927362,413,verus,verina,jischiqe
VV0158,gpt-5-mini,0,753,2.2410714285714284,336,verus,verina,jischiqe
VV0032,gpt-5-mini,0,2010,5.694050991501417,353,verus,verina,jischiqe
VV0074,gpt-5-mini,0,5857,6.21102863202545,943,verus,verina,jischiqe
VV0188,gpt-5-mini,0,1553,2.84954128440367,545,verus,verina,jischiqe
VV0127,gpt-5-mini,0,1331,2.899782135076253,459,verus,verina,jischiqe
VV0105,gpt-5-mini,0,1410,3.7007874015748032,381,verus,verina,jischiqe
VV0003,gpt-5-mini,1,549,1.6388059701492537,335,verus,verina,jischiqe
VV0151,gpt-5-mini,0,1343,2.0044776119402985,670,verus,verina,jischiqe
VV0181,gpt-5-mini,0,830,2.6265822784810124,316,verus,verina,jischiqe
VV0137,gpt-5-mini,0,2955,3.817829457364341,774,verus,verina,jischiqe
VV0057,gpt-5-mini,0,0,0.0,361,verus,verina,jischiqe
VV0047,gpt-5-mini,0,2010,4.76303317535545,422,verus,verina,jischiqe
VV0083,gpt-5-mini,0,771,2.315315315315315,333,verus,verina,jischiqe
VV0093,gpt-5-mini,0,1181,3.0675324675324673,385,verus,verina,jischiqe
VV0076,gpt-5-mini,1,353,1.0828220858895705,326,verus,verina,jischiqe
VV0175,gpt-5-mini,1,1594,2.872072072072072,555,verus,verina,jischiqe
VV0165,gpt-5-mini,0,1225,3.232189973614776,379,verus,verina,jischiqe
VV0014,gpt-5-mini,0,3001,5.10374149659864,588,verus,verina,jischiqe
VV0066,gpt-5-mini,0,2001,3.351758793969849,597,verus,verina,jischiqe
VV0140,gpt-5-mini,0,1729,3.256120527306968,531,verus,verina,jischiqe
VV0150,gpt-5-mini,0,2340,4.947145877378436,473,verus,verina,jischiqe
VV0180,gpt-5-mini,0,1226,3.8797468354430378,316,verus,verina,jischiqe
VV0058,gpt-5-mini,0,1349,1.6272617611580218,829,verus,verina,jischiqe
VV0048,gpt-5-mini,0,4907,8.097359735973598,606,verus,verina,jischiqe
VV0004,gpt-5-mini,0,3871,3.825098814229249,1012,verus,verina,jischiqe
VV0082,gpt-5-mini,0,1709,3.242884250474383,527,verus,verina,jischiqe
VV0065,gpt-5-mini,0,1555,5.890151515151516,264,verus,verina,jischiqe
VV0075,gpt-5-mini,0,2381,4.899176954732511,486,verus,verina,jischiqe
VV0174,gpt-5-mini,1,1041,2.8365122615803813,367,verus,verina,jischiqe
VV0013,gpt-5-mini,0,4753,13.697406340057636,347,verus,verina,jischiqe
VV0039,gpt-5-mini,1,1135,2.67688679245283,424,verus,verina,jischiqe
VV0164,gpt-5-mini,0,1509,3.150313152400835,479,verus,verina,jischiqe
VV0031,gpt-5-mini,1,593,1.8134556574923548,327,verus,verina,jischiqe
VV0149,gpt-5-mini,0,1998,4.44,450,verus,verina,jischiqe
VV0114,gpt-5-mini,0,2435,2.9840686274509802,816,verus,verina,jischiqe
VV0159,gpt-5-mini,0,1914,2.699576868829337,709,verus,verina,jischiqe
VV0049,gpt-5-mini,0,6529,11.141638225255972,586,verus,verina,jischiqe
VV0136,gpt-5-mini,0,1496,2.0606060606060606,726,verus,verina,jischiqe
VV0101,gpt-5-mini,0,1572,2.9273743016759775,537,verus,verina,jischiqe
VV0104,gpt-5-mini,0,3181,3.6312785388127855,876,verus,verina,jischiqe
VV0126,gpt-5-mini,0,1698,2.7168,625,verus,verina,jischiqe
VV0111,gpt-5-mini,0,1902,2.705547652916074,703,verus,verina,jischiqe
VV0178,gpt-5-mini,0,778,2.462025316455696,316,verus,verina,jischiqe
VV0168,gpt-5-mini,0,1052,2.843243243243243,370,verus,verina,jischiqe
VV0123,gpt-5-mini,0,1702,4.563002680965147,373,verus,verina,jischiqe
VV0017,gpt-5-mini,0,1739,2.2438709677419353,775,verus,verina,jischiqe
VV0036,gpt-5-mini,0,1549,2.4983870967741937,620,verus,verina,jischiqe
VV0054,gpt-5-mini,0,2735,3.2063305978898007,853,verus,verina,jischiqe
VV0008,gpt-5-mini,1,832,2.5288753799392096,329,verus,verina,jischiqe
VV0044,gpt-5-mini,0,4532,4.958424507658643,914,verus,verina,jischiqe
VV0087,gpt-5-mini,0,3620,9.23469387755102,392,verus,verina,jischiqe
VV0072,gpt-5-mini,0,3803,8.432372505543237,451,verus,verina,jischiqe
VV0118,gpt-5-mini,0,1348,2.7398373983739837,492,verus,verina,jischiqe
VV0171,gpt-5-mini,1,668,1.8201634877384196,367,verus,verina,jischiqe
VV0010,gpt-5-mini,0,7124,9.758904109589041,730,verus,verina,jischiqe
VV0062,gpt-5-mini,0,1035,2.688311688311688,385,verus,verina,jischiqe
VV0155,gpt-5-mini,0,0,0.0,411,verus,verina,jischiqe
VV0108,gpt-5-mini,0,975,2.272727272727273,429,verus,verina,jischiqe
VV0145,gpt-5-mini,0,2091,6.204747774480712,337,verus,verina,jischiqe
VV0185,gpt-5-mini,0,1364,3.2094117647058824,425,verus,verina,jischiqe
VV0097,gpt-5-mini,0,1580,2.4307692307692306,650,verus,verina,jischiqe
VV0086,gpt-5-mini,1,753,1.9763779527559056,381,verus,verina,jischiqe
VV0009,gpt-5-mini,0,1952,1.9481037924151696,1002,verus,verina,jischiqe
VV0160,gpt-5-mini,0,2479,5.778554778554779,429,verus,verina,jischiqe
VV0061,gpt-5-mini,0,1707,4.225247524752476,404,verus,verina,jischiqe
VV0000,gpt-5-mini,0,0,0.0,873,verus,verina,jischiqe
VV0170,gpt-5-mini,0,2101,2.0679133858267718,1016,verus,verina,jischiqe
VV0169,gpt-5-mini,0,0,0.0,614,verus,verina,jischiqe
VV0154,gpt-5-mini,0,1464,2.9938650306748467,489,verus,verina,jischiqe
VV0144,gpt-5-mini,0,1998,2.8583690987124464,699,verus,verina,jischiqe
VV0100,gpt-5-mini,1,302,1.0486111111111112,288,verus,verina,jischiqe
VV0119,gpt-5-mini,0,2353,4.406367041198502,534,verus,verina,jischiqe
VV0179,gpt-5-mini,0,962,3.0443037974683542,316,verus,verina,jischiqe
VV0122,gpt-5-mini,1,502,1.7491289198606272,287,verus,verina,jischiqe
VV0110,gpt-5-mini,0,1290,2.480769230769231,520,verus,verina,jischiqe
VV0132,gpt-5-mini,0,1814,4.104072398190045,442,verus,verina,jischiqe
VV0018,gpt-5-mini,0,1625,1.56702025072324,1037,verus,verina,jischiqe
VV0043,gpt-5-mini,0,1368,4.222222222222222,324,verus,verina,jischiqe
VV0007,gpt-5-mini,0,3600,2.719033232628399,1324,verus,verina,jischiqe
VV0172,gpt-5-mini,1,717,1.8868421052631579,380,verus,verina,jischiqe
VV0162,gpt-5-mini,0,1305,3.0348837209302326,430,verus,verina,jischiqe
VV0069,gpt-5-mini,1,659,2.160655737704918,305,verus,verina,jischiqe
VV0084,gpt-5-mini,1,671,1.90625,352,verus,verina,jischiqe
VV0059,gpt-5-mini,0,1080,1.7307692307692308,624,verus,verina,jischiqe
VV0035,gpt-5-mini,0,1180,1.7691154422788606,667,verus,verina,jischiqe
VV0139,gpt-5-mini,0,763,2.2776119402985073,335,verus,verina,jischiqe
VV0146,gpt-5-mini,0,519,1.621875,320,verus,verina,jischiqe
VV0156,gpt-5-mini,1,675,2.0705521472392636,326,verus,verina,jischiqe
VV0094,gpt-5-mini,0,985,2.8062678062678064,351,verus,verina,jischiqe
VV0129,gpt-5-mini,0,1426,2.4047217537942664,593,verus,verina,jischiqe
VV0011,gpt-5-mini,0,1865,3.0523731587561374,611,verus,verina,jischiqe
VV0186,gpt-5-mini,0,1032,2.451306413301663,421,verus,verina,jischiqe
VV0112,gpt-5-mini,0,1274,2.594704684317719,491,verus,verina,jischiqe
VV0130,gpt-5-mini,0,1161,2.9922680412371134,388,verus,verina,jischiqe
VV0120,gpt-5-mini,0,2500,3.61271676300578,692,verus,verina,jischiqe
VV0068,gpt-5-mini,0,2546,5.001964636542239,509,verus,verina,jischiqe
VV0033,gpt-5-mini,0,557,1.6005747126436782,348,verus,verina,jischiqe
VV0078,gpt-5-mini,0,1874,2.2770352369380316,823,verus,verina,jischiqe
VV0121,gpt-5-mini,0,0,0.0,494,verus,verina,jischiqe
VV0045,gpt-5-mini,0,1957,3.937625754527163,497,verus,verina,jischiqe
VV0067,gpt-5-mini,1,826,1.2946708463949843,638,verus,verina,jischiqe
VV0131,gpt-5-mini,0,1231,2.041459369817579,603,verus,verina,jischiqe
VV0077,gpt-5-mini,0,1314,2.3012259194395797,571,verus,verina,jischiqe
VV0055,gpt-5-mini,0,8426,7.288927335640138,1156,verus,verina,jischiqe
VV0056,gpt-5-mini,1,2067,3.5761245674740483,578,verus,verina,jischiqe
VV0173,gpt-5-mini,1,700,1.8918918918918919,370,verus,verina,jischiqe
VV0034,gpt-5-mini,0,3417,3.8785471055618617,881,verus,verina,jischiqe
VV0128,gpt-5-mini,0,0,0.0,403,verus,verina,jischiqe
VV0163,gpt-5-mini,0,1288,2.7939262472885034,461,verus,verina,jischiqe
VV0085,gpt-5-mini,0,539,1.897887323943662,284,verus,verina,jischiqe
VV0138,gpt-5-mini,0,990,2.512690355329949,394,verus,verina,jischiqe
VV0060,gpt-5-mini,0,2574,3.8133333333333335,675,verus,verina,jischiqe
VV0095,gpt-5-mini,0,1515,3.539719626168224,428,verus,verina,jischiqe
VV0012,gpt-5-mini,0,4448,3.1658362989323843,1405,verus,verina,jischiqe
VV0157,gpt-5-mini,0,2397,3.357142857142857,714,verus,verina,jischiqe
VV0147,gpt-5-mini,0,3045,8.27445652173913,368,verus,verina,jischiqe
VB0002,gpt-5-mini,0,0,0.0,876,verus,bignum,ubcusy54
VB0001,gpt-5-mini,0,2034,2.021868787276342,1006,verus,bignum,ubcusy54
VB0005,gpt-5-mini,0,0,0.0,1528,verus,bignum,ubcusy54
VB0003,gpt-5-mini,0,4443,4.570987654320987,972,verus,bignum,ubcusy54
VB0000,gpt-5-mini,0,5722,7.8491083676268865,729,verus,bignum,ubcusy54
VB0004,gpt-5-mini,0,5285,4.043611323641928,1307,verus,bignum,ubcusy54
VB0009,gpt-5-mini,0,2642,1.6298581122763727,1621,verus,bignum,ubcusy54
VB0006,gpt-5-mini,0,11041,9.831700801424756,1123,verus,bignum,ubcusy54
VB0008,gpt-5-mini,0,4769,3.6826254826254825,1295,verus,bignum,ubcusy54
VB0007,gpt-5-mini,0,5972,6.00804828973843,994,verus,bignum,ubcusy54
VB0013,gpt-5-mini,0,0,0.0,1409,verus,bignum,ubcusy54
VB0011,gpt-5-mini,0,2571,2.4697406340057637,1041,verus,bignum,ubcusy54
VB0012,gpt-5-mini,0,8022,6.8799313893653515,1166,verus,bignum,ubcusy54
VB0010,gpt-5-mini,0,3411,2.8027937551355793,1217,verus,bignum,ubcusy54
VB0017,gpt-5-mini,0,3823,2.3197815533980584,1648,verus,bignum,ubcusy54
VB0014,gpt-5-mini,0,2104,1.1974957313602732,1757,verus,bignum,ubcusy54
VB0016,gpt-5-mini,0,3161,1.8996394230769231,1664,verus,bignum,ubcusy54
VB0015,gpt-5-mini,0,4193,1.9181152790484903,2186,verus,bignum,ubcusy54
VB0018,gpt-5-mini,0,3453,1.8396377197655833,1877,verus,bignum,ubcusy54
VB0022,gpt-5-mini,0,0,0.0,1656,verus,bignum,ubcusy54
VB0021,gpt-5-mini,0,4671,3.7699757869249395,1239,verus,bignum,ubcusy54
VB0019,gpt-5-mini,0,5174,3.6957142857142857,1400,verus,bignum,ubcusy54
VB0020,gpt-5-mini,0,4612,8.446886446886447,546,verus,bignum,ubcusy54
VB0024,gpt-5-mini,0,3900,1.658868566567418,2351,verus,bignum,ubcusy54
VB0025,gpt-5-mini,0,3266,1.296546248511314,2519,verus,bignum,ubcusy54
VB0023,gpt-5-mini,0,3643,1.683456561922366,2164,verus,bignum,ubcusy54
VB0026,gpt-5-mini,0,2960,1.5778251599147122,1876,verus,bignum,ubcusy54
VB0027,gpt-5-mini,0,4130,1.9344262295081966,2135,verus,bignum,ubcusy54
VB0030,gpt-5-mini,0,2427,1.1979269496544915,2026,verus,bignum,ubcusy54
VB0028,gpt-5-mini,0,5151,2.5065693430656935,2055,verus,bignum,ubcusy54
VB0029,gpt-5-mini,0,3207,1.8820422535211268,1704,verus,bignum,ubcusy54
VB0031,gpt-5-mini,0,2689,1.219501133786848,2205,verus,bignum,ubcusy54
VB0033,gpt-5-mini,0,2866,1.940419769803656,1477,verus,bignum,ubcusy54
VB0032,gpt-5-mini,0,2913,1.4608826479438315,1994,verus,bignum,ubcusy54
VB0034,gpt-5-mini,0,5975,3.4758580570098894,1719,verus,bignum,ubcusy54
VB0036,gpt-5-mini,0,2515,1.7073998642226749,1473,verus,bignum,ubcusy54
VB0035,gpt-5-mini,0,2379,1.6406896551724137,1450,verus,bignum,ubcusy54
VB0037,gpt-5-mini,0,4162,2.1387461459403907,1946,verus,bignum,ubcusy54
VB0038,gpt-5-mini,0,3286,1.5305076851420587,2147,verus,bignum,ubcusy54
VB0041,gpt-5-mini,0,7846,4.73792270531401,1656,verus,bignum,ubcusy54
VB0042,gpt-5-mini,0,3578,1.8255102040816327,1960,verus,bignum,ubcusy54
VB0039,gpt-5-mini,0,3689,1.5364431486880465,2401,verus,bignum,ubcusy54
VB0040,gpt-5-mini,0,3728,1.6709995517705065,2231,verus,bignum,ubcusy54
VB0045,gpt-5-mini,0,3147,1.2259446825087652,2567,verus,bignum,ubcusy54
VB0043,gpt-5-mini,0,2848,1.6912114014251782,1684,verus,bignum,ubcusy54
VB0046,gpt-5-mini,0,2442,1.4622754491017964,1670,verus,bignum,ubcusy54
VB0048,gpt-5-mini,0,4613,2.6945093457943927,1712,verus,bignum,ubcusy54
VB0050,gpt-5-mini,0,0,0.0,1514,verus,bignum,ubcusy54
VB0051,gpt-5-mini,0,0,0.0,1229,verus,bignum,ubcusy54
VB0052,gpt-5-mini,0,0,0.0,569,verus,bignum,ubcusy54
VB0053,gpt-5-mini,0,0,0.0,782,verus,bignum,ubcusy54
VB0054,gpt-5-mini,0,0,0.0,742,verus,bignum,ubcusy54
VB0055,gpt-5-mini,0,0,0.0,972,verus,bignum,ubcusy54
VB0056,gpt-5-mini,0,0,0.0,1214,verus,bignum,ubcusy54
VB0057,gpt-5-mini,0,0,0.0,1006,verus,bignum,ubcusy54
VB0058,gpt-5-mini,0,0,0.0,831,verus,bignum,ubcusy54
VB0059,gpt-5-mini,0,0,0.0,792,verus,bignum,ubcusy54
VB0044,gpt-5-mini,0,9655,6.8865905848787445,1402,verus,bignum,ubcusy54
VB0060,gpt-5-mini,0,0,0.0,1020,verus,bignum,ubcusy54
VB0061,gpt-5-mini,0,0,0.0,816,verus,bignum,ubcusy54
VB0047,gpt-5-mini,0,4638,2.209623630300143,2099,verus,bignum,ubcusy54
VB0049,gpt-5-mini,0,2239,1.8041901692183724,1241,verus,bignum,ubcusy54
VA0002,gpt-5-mini,1,3094,2.8516129032258064,1085,verus,apps,e4wv5tb3
VA0203,gpt-5-mini,0,2896,4.604133545310016,629,verus,apps,e4wv5tb3
VA0000,gpt-5-mini,0,3895,3.320545609548167,1173,verus,apps,e4wv5tb3
VA0204,gpt-5-mini,0,3747,3.2190721649484537,1164,verus,apps,e4wv5tb3
VA0208,gpt-5-mini,0,1688,1.2701279157261098,1329,verus,apps,e4wv5tb3
VA0205,gpt-5-mini,0,3097,3.4876126126126126,888,verus,apps,e4wv5tb3
VA0206,gpt-5-mini,0,3081,1.7944088526499709,1717,verus,apps,e4wv5tb3
VA0210,gpt-5-mini,0,2032,2.4219308700834326,839,verus,apps,e4wv5tb3
VA0211,gpt-5-mini,0,1994,3.5480427046263343,562,verus,apps,e4wv5tb3
VA0212,gpt-5-mini,0,2247,2.565068493150685,876,verus,apps,e4wv5tb3
VA0214,gpt-5-mini,0,2318,2.484458735262594,933,verus,apps,e4wv5tb3
VA0216,gpt-5-mini,1,1286,1.5644768856447688,822,verus,apps,e4wv5tb3
VA0022,gpt-5-mini,0,11163,2.5727126065913803,4339,verus,apps,e4wv5tb3
VA0219,gpt-5-mini,0,3769,4.562953995157385,826,verus,apps,e4wv5tb3
VA0221,gpt-5-mini,0,2775,2.5273224043715845,1098,verus,apps,e4wv5tb3
VA0223,gpt-5-mini,0,2829,2.5169039145907472,1124,verus,apps,e4wv5tb3
VA0217,gpt-5-mini,0,3376,2.8203842940685044,1197,verus,apps,e4wv5tb3
VA0224,gpt-5-mini,0,5022,4.833493743984601,1039,verus,apps,e4wv5tb3
VA0227,gpt-5-mini,0,1400,1.6222479721900347,863,verus,apps,e4wv5tb3
VA0229,gpt-5-mini,0,0,0.0,561,verus,apps,e4wv5tb3
VA0023,gpt-5-mini,0,4489,3.47714949651433,1291,verus,apps,e4wv5tb3
VA0226,gpt-5-mini,0,4386,3.7777777777777777,1161,verus,apps,e4wv5tb3
VA0230,gpt-5-mini,0,3314,3.6781354051054382,901,verus,apps,e4wv5tb3
VA0003,gpt-5-mini,1,671,1.0892857142857142,616,verus,apps,e4wv5tb3
VA0228,gpt-5-mini,0,4351,3.0533333333333332,1425,verus,apps,e4wv5tb3
VA0232,gpt-5-mini,0,3136,2.32468495181616,1349,verus,apps,e4wv5tb3
VA0235,gpt-5-mini,1,1517,1.2343368592351505,1229,verus,apps,e4wv5tb3
VA0233,gpt-5-mini,0,2652,1.9357664233576641,1370,verus,apps,e4wv5tb3
VA0234,gpt-5-mini,0,2007,3.9900596421471173,503,verus,apps,e4wv5tb3
VA0236,gpt-5-mini,0,3590,2.2409488139825218,1602,verus,apps,e4wv5tb3
VA0237,gpt-5-mini,1,1310,1.5726290516206483,833,verus,apps,e4wv5tb3
VA0241,gpt-5-mini,0,3684,2.199402985074627,1675,verus,apps,e4wv5tb3
VA0239,gpt-5-mini,0,1728,2.974182444061962,581,verus,apps,e4wv5tb3
VA0240,gpt-5-mini,0,2629,2.8087606837606836,936,verus,apps,e4wv5tb3
VA0238,gpt-5-mini,0,3199,1.988191423244251,1609,verus,apps,e4wv5tb3
VA0024,gpt-5-mini,0,0,0.0,682,verus,apps,e4wv5tb3
VA0245,gpt-5-mini,1,979,1.0805739514348787,906,verus,apps,e4wv5tb3
VA0244,gpt-5-mini,0,2934,2.9908256880733943,981,verus,apps,e4wv5tb3
VA0247,gpt-5-mini,0,3840,1.2371134020618557,3104,verus,apps,e4wv5tb3
VA0242,gpt-5-mini,0,4975,2.8091473743647657,1771,verus,apps,e4wv5tb3
VA0246,gpt-5-mini,0,4959,3.1227959697733,1588,verus,apps,e4wv5tb3
VA0026,gpt-5-mini,0,3548,2.3465608465608465,1512,verus,apps,e4wv5tb3
VA0248,gpt-5-mini,0,3586,2.585436193222783,1387,verus,apps,e4wv5tb3
VA0249,gpt-5-mini,0,6087,1.1925940438871474,5104,verus,apps,e4wv5tb3
VA0250,gpt-5-mini,0,6370,1.4447720571558176,4409,verus,apps,e4wv5tb3
VA0254,gpt-5-mini,0,0,0.0,1017,verus,apps,e4wv5tb3
VA0253,gpt-5-mini,0,2235,1.505050505050505,1485,verus,apps,e4wv5tb3
VA0251,gpt-5-mini,0,3359,2.5011169024571855,1343,verus,apps,e4wv5tb3
VA0258,gpt-5-mini,0,0,0.0,1295,verus,apps,e4wv5tb3
VA0252,gpt-5-mini,0,2548,2.2118055555555554,1152,verus,apps,e4wv5tb3
VA0255,gpt-5-mini,0,2645,2.5982318271119844,1018,verus,apps,e4wv5tb3
VA0257,gpt-5-mini,0,3586,2.9908256880733943,1199,verus,apps,e4wv5tb3
VA0260,gpt-5-mini,0,4082,2.302312464749013,1773,verus,apps,e4wv5tb3
VA0259,gpt-5-mini,0,4134,3.0486725663716814,1356,verus,apps,e4wv5tb3
VA0261,gpt-5-mini,0,2275,1.9427839453458582,1171,verus,apps,e4wv5tb3
VA0262,gpt-5-mini,1,3027,2.332049306625578,1298,verus,apps,e4wv5tb3
VA0265,gpt-5-mini,1,1377,1.3756243756243756,1001,verus,apps,e4wv5tb3
VA0266,gpt-5-mini,1,3180,1.0663983903420524,2982,verus,apps,e4wv5tb3
VA0028,gpt-5-mini,1,2231,1.1033630069238378,2022,verus,apps,e4wv5tb3
VA0263,gpt-5-mini,0,3238,4.260526315789473,760,verus,apps,e4wv5tb3
VA0029,gpt-5-mini,1,1172,1.121531100478469,1045,verus,apps,e4wv5tb3
VA0264,gpt-5-mini,0,3948,3.168539325842697,1246,verus,apps,e4wv5tb3
VA0027,gpt-5-mini,0,4660,1.6583629893238434,2810,verus,apps,e4wv5tb3
VA0271,gpt-5-mini,0,0,0.0,1245,verus,apps,e4wv5tb3
VA0267,gpt-5-mini,0,2614,2.8820286659316428,907,verus,apps,e4wv5tb3
VA0272,gpt-5-mini,0,5621,1.1106500691562933,5061,verus,apps,e4wv5tb3
VA0270,gpt-5-mini,0,3732,1.1575682382133996,3224,verus,apps,e4wv5tb3
VA0269,gpt-5-mini,0,8648,2.8344804981973124,3051,verus,apps,e4wv5tb3
VA0274,gpt-5-mini,0,3296,1.4694605439144004,2243,verus,apps,e4wv5tb3
VA0275,gpt-5-mini,0,1949,2.591755319148936,752,verus,apps,e4wv5tb3
VA0276,gpt-5-mini,0,0,0.0,1176,verus,apps,e4wv5tb3
VA0279,gpt-5-mini,0,0,0.0,1321,verus,apps,e4wv5tb3
VA0031,gpt-5-mini,0,0,0.0,876,verus,apps,e4wv5tb3
VA0282,gpt-5-mini,0,0,0.0,1079,verus,apps,e4wv5tb3
VA0273,gpt-5-mini,0,5122,1.5344517675254643,3338,verus,apps,e4wv5tb3
VA0277,gpt-5-mini,1,1000,1.5748031496062993,635,verus,apps,e4wv5tb3
VA0287,gpt-5-mini,0,3006,2.505,1200,verus,apps,e4wv5tb3
VA0284,gpt-5-mini,0,5690,6.138079827400216,927,verus,apps,e4wv5tb3
VA0290,gpt-5-mini,1,1938,1.0385852090032155,1866,verus,apps,e4wv5tb3
VA0285,gpt-5-mini,0,3951,3.493368700265252,1131,verus,apps,e4wv5tb3
VA0286,gpt-5-mini,0,2377,2.314508276533593,1027,verus,apps,e4wv5tb3
VA0293,gpt-5-mini,1,848,1.0366748166259168,818,verus,apps,e4wv5tb3
VA0289,gpt-5-mini,0,2448,2.750561797752809,890,verus,apps,e4wv5tb3
VA0295,gpt-5-mini,0,2186,1.7874080130825838,1223,verus,apps,e4wv5tb3
VA0291,gpt-5-mini,0,1353,2.3010204081632653,588,verus,apps,e4wv5tb3
VA0033,gpt-5-mini,0,4634,4.29074074074074,1080,verus,apps,e4wv5tb3
VA0296,gpt-5-mini,0,1873,1.3741746148202494,1363,verus,apps,e4wv5tb3
VA0292,gpt-5-mini,0,6507,3.326687116564417,1956,verus,apps,e4wv5tb3
VA0034,gpt-5-mini,1,3614,1.44675740592474,2498,verus,apps,e4wv5tb3
VA0300,gpt-5-mini,0,3384,1.151412044913236,2939,verus,apps,e4wv5tb3
VA0299,gpt-5-mini,1,3749,2.601665510062457,1441,verus,apps,e4wv5tb3
VA0297,gpt-5-mini,0,5156,2.728042328042328,1890,verus,apps,e4wv5tb3
